No,Latitude,Longitude,Altitude,Date,Time
1834,33.788815,-84.398777,278.3,2013/03/30,08:43:04
1835,33.788695,-84.398779,278.7,2013/03/30,08:43:06
1836,33.788593,-84.398768,279.2,2013/03/30,08:43:08
1837,33.788480,-84.398771,279.9,2013/03/30,08:43:11
1838,33.788351,-84.398744,280.6,2013/03/30,08:43:13
1839,33.788254,-84.398731,281.4,2013/03/30,08:43:15
1840,33.788136,-84.398746,282.1,2013/03/30,08:43:17
1841,33.788034,-84.398735,282.4,2013/03/30,08:43:20
1842,33.787945,-84.398742,282.5,2013/03/30,08:43:24
1843,33.787870,-84.398695,282.5,2013/03/30,08:43:27
1844,33.787782,-84.398716,282.6,2013/03/30,08:43:29
1845,33.787695,-84.398716,282.7,2013/03/30,08:43:31
1846,33.787589,-84.398697,282.8,2013/03/30,08:43:34
1847,33.787528,-84.398603,283.2,2013/03/30,08:43:38
1848,33.787438,-84.398617,283.3,2013/03/30,08:43:41
1849,33.787350,-84.398601,283.6,2013/03/30,08:43:43
1850,33.787269,-84.398598,284.0,2013/03/30,08:43:46
1851,33.787150,-84.398585,284.4,2013/03/30,08:43:50
1852,33.787056,-84.398606,284.7,2013/03/30,08:43:54
1853,33.786978,-84.398639,285.0,2013/03/30,08:44:00
1854,33.786891,-84.398654,285.3,2013/03/30,08:44:02
1855,33.786806,-84.398656,285.8,2013/03/30,08:44:04
1856,33.786722,-84.398652,286.2,2013/03/30,08:44:06
1857,33.786636,-84.398666,286.5,2013/03/30,08:44:09
1858,33.786534,-84.398627,286.6,2013/03/30,08:44:13
1859,33.786426,-84.398620,286.7,2013/03/30,08:44:16
1860,33.786345,-84.398663,286.5,2013/03/30,08:45:07
1861,33.786248,-84.398689,286.4,2013/03/30,08:45:08
1862,33.786148,-84.398705,286.2,2013/03/30,08:45:11
1863,33.786060,-84.398707,286.0,2013/03/30,08:45:13
1864,33.785977,-84.398714,286.1,2013/03/30,08:45:15
1865,33.785882,-84.398727,286.1,2013/03/30,08:45:17
1866,33.785778,-84.398742,285.8,2013/03/30,08:45:19
1867,33.785661,-84.398749,285.7,2013/03/30,08:45:23
1868,33.785569,-84.398738,285.6,2013/03/30,08:45:24
1869,33.785456,-84.398705,285.5,2013/03/30,08:45:25
1870,33.785395,-84.398772,285.5,2013/03/30,08:45:26
1871,33.785282,-84.398754,285.6,2013/03/30,08:45:29
1872,33.785146,-84.398757,285.8,2013/03/30,08:45:31
1873,33.784998,-84.398775,286.0,2013/03/30,08:45:33
1874,33.784907,-84.398807,286.2,2013/03/30,08:45:34
1875,33.784758,-84.398821,286.4,2013/03/30,08:45:36
1876,33.784621,-84.398842,286.6,2013/03/30,08:45:38
1877,33.784488,-84.398862,286.9,2013/03/30,08:45:40
1878,33.784381,-84.398859,287.2,2013/03/30,08:45:42
1879,33.784282,-84.398915,287.5,2013/03/30,08:45:44
1880,33.784196,-84.398909,288.0,2013/03/30,08:45:46
1881,33.784098,-84.398913,288.5,2013/03/30,08:45:48
1882,33.784003,-84.398876,288.8,2013/03/30,08:45:50
1883,33.783910,-84.398865,289.1,2013/03/30,08:45:51
1884,33.783802,-84.398853,289.4,2013/03/30,08:45:53
1885,33.783714,-84.398857,289.6,2013/03/30,08:45:56
1886,33.783604,-84.398850,289.9,2013/03/30,08:45:59
1887,33.783502,-84.398831,290.2,2013/03/30,08:46:03
1888,33.783417,-84.398844,290.5,2013/03/30,08:46:05
1889,33.783322,-84.398831,290.7,2013/03/30,08:46:07
1890,33.783257,-84.398920,291.0,2013/03/30,08:46:09
1891,33.783168,-84.398883,291.0,2013/03/30,08:46:12
1892,33.783083,-84.398842,291.0,2013/03/30,08:46:15
1893,33.782989,-84.398879,291.0,2013/03/30,08:46:19
1894,33.782904,-84.398892,291.0,2013/03/30,08:46:21
1895,33.782822,-84.398921,291.0,2013/03/30,08:46:24
1896,33.782723,-84.398957,291.0,2013/03/30,08:46:27
1897,33.782637,-84.398947,291.0,2013/03/30,08:46:30
1898,33.782549,-84.398962,290.5,2013/03/30,08:46:35
1899,33.782430,-84.398965,289.9,2013/03/30,08:46:37
1900,33.782315,-84.398993,289.4,2013/03/30,08:46:40
1901,33.782205,-84.399020,288.8,2013/03/30,08:46:43
1902,33.782092,-84.399013,288.3,2013/03/30,08:46:46
1903,33.781970,-84.398976,287.7,2013/03/30,08:46:49
1904,33.781876,-84.398991,287.2,2013/03/30,08:46:51
1905,33.781795,-84.399002,286.8,2013/03/30,08:46:53
1906,33.781703,-84.399026,286.5,2013/03/30,08:46:56
1907,33.781589,-84.399052,286.1,2013/03/30,08:47:00
1908,33.781470,-84.399055,285.7,2013/03/30,08:47:03
1909,33.781366,-84.399051,285.9,2013/03/30,08:47:06
1910,33.781262,-84.399034,286.1,2013/03/30,08:47:09
1911,33.781153,-84.399022,286.3,2013/03/30,08:47:11
1912,33.781068,-84.399034,286.5,2013/03/30,08:47:14
1913,33.780946,-84.399046,286.0,2013/03/30,08:47:17
1914,33.780843,-84.399053,285.5,2013/03/30,08:47:18
1915,33.780736,-84.399048,285.1,2013/03/30,08:47:20
1916,33.780651,-84.399067,284.5,2013/03/30,08:47:21
1917,33.780527,-84.399077,283.8,2013/03/30,08:47:23
1918,33.780385,-84.399097,283.2,2013/03/30,08:47:25
1919,33.780303,-84.399113,282.5,2013/03/30,08:47:26
1920,33.780157,-84.399126,282.3,2013/03/30,08:47:29
1921,33.780066,-84.399127,282.0,2013/03/30,08:47:30
1922,33.779896,-84.399151,281.7,2013/03/30,08:47:32
1923,33.779810,-84.399149,281.5,2013/03/30,08:47:33
1924,33.779666,-84.399158,281.8,2013/03/30,08:47:35
1925,33.779554,-84.399169,282.2,2013/03/30,08:47:37
1926,33.779424,-84.399184,282.5,2013/03/30,08:47:39
1927,33.779347,-84.399219,282.9,2013/03/30,08:47:40
1928,33.779224,-84.399245,283.5,2013/03/30,08:47:42
1929,33.779108,-84.399227,284.2,2013/03/30,08:47:44
1930,33.778990,-84.399247,284.8,2013/03/30,08:47:46
1931,33.778909,-84.399204,285.1,2013/03/30,08:47:48
1932,33.778810,-84.399133,285.4,2013/03/30,08:47:51
1933,33.778740,-84.399076,285.6,2013/03/30,08:47:54
1934,33.778639,-84.399043,285.9,2013/03/30,08:47:57
1935,33.778556,-84.399104,286.2,2013/03/30,08:47:58
1936,33.778474,-84.399094,286.4,2013/03/30,08:48:05
1937,33.778401,-84.398994,286.5,2013/03/30,08:48:10
1938,33.778327,-84.398913,286.7,2013/03/30,08:48:13
1939,33.778334,-84.398780,286.6,2013/03/30,08:48:17
1940,33.778355,-84.398660,286.5,2013/03/30,08:48:20
1941,33.778373,-84.398563,286.5,2013/03/30,08:48:22
1942,33.778406,-84.398421,286.4,2013/03/30,08:48:25
1943,33.778434,-84.398294,286.5,2013/03/30,08:48:28
1944,33.778433,-84.398194,286.7,2013/03/30,08:48:31
1945,33.778440,-84.398097,286.9,2013/03/30,08:48:36
1946,33.778443,-84.397974,287.1,2013/03/30,08:48:39
1947,33.778426,-84.397853,287.4,2013/03/30,08:48:43
1948,33.778421,-84.397731,287.6,2013/03/30,08:48:48
1949,33.778406,-84.397628,287.9,2013/03/30,08:48:50
1950,33.778401,-84.397528,288.0,2013/03/30,08:48:54
1951,33.778394,-84.397429,288.1,2013/03/30,08:48:56
1952,33.778414,-84.397299,288.2,2013/03/30,08:49:00
1953,33.778420,-84.397176,288.3,2013/03/30,08:49:04
1954,33.778385,-84.397055,288.1,2013/03/30,08:49:07
1955,33.778399,-84.396956,287.9,2013/03/30,08:49:09
1956,33.778389,-84.396826,287.2,2013/03/30,08:49:11
1957,33.778378,-84.396707,286.5,2013/03/30,08:49:13
1958,33.778373,-84.396579,285.7,2013/03/30,08:49:16
1959,33.778350,-84.396458,285.0,2013/03/30,08:49:18
1960,33.778334,-84.396298,284.3,2013/03/30,08:49:20
1961,33.778353,-84.396120,283.7,2013/03/30,08:49:22
1962,33.778339,-84.395956,283.2,2013/03/30,08:49:24
1963,33.778303,-84.395818,282.9,2013/03/30,08:49:25
1964,33.778285,-84.395681,282.6,2013/03/30,08:49:27
1965,33.778179,-84.395612,282.4,2013/03/30,08:49:30
1966,33.778114,-84.395540,281.6,2013/03/30,08:49:31
1967,33.777980,-84.395512,281.7,2013/03/30,08:49:33
1968,33.777888,-84.395467,281.8,2013/03/30,08:49:39
1969,33.777789,-84.395424,281.9,2013/03/30,08:49:41
1970,33.777700,-84.395425,282.0,2013/03/30,08:49:45
1971,33.777761,-84.395330,282.2,2013/03/30,08:50:39
